,level,name,classe
https://www.zenithwakfu.com/builder/2ef26,245,test,osamodas
https://www.zenithwakfu.com/builder/0f3f7,80,Roub,roublard
https://www.zenithwakfu.com/builder/535c5,215,Poison45620,sadida
https://www.zenithwakfu.com/builder/ee54d,80,full elem,huppermage
https://www.zenithwakfu.com/builder/7a9dc,140,Sacri Crit dpt 140,sacrieur
https://www.zenithwakfu.com/builder/f1041,80,Sadi / Eni,eniripsa
https://www.zenithwakfu.com/builder/527d9,245,"Tests 245, crit",roublard
https://www.zenithwakfu.com/builder/698ea,1,test,ouginak
https://www.zenithwakfu.com/builder/8f49b,140,TOTO,zobal
https://www.zenithwakfu.com/builder/65d1e,220,20,ouginak
https://www.zenithwakfu.com/builder/9cdc6,80,Elio/Enu,roublard
https://www.zenithwakfu.com/builder/46335,155,dadi daños,sadida
https://www.zenithwakfu.com/builder/0e017,200,Caleçon en titane,iop
https://www.zenithwakfu.com/builder/c7a26,155,drag elio 155,eliotrope
https://www.zenithwakfu.com/builder/a2438,145,lowcost,cra
https://www.zenithwakfu.com/builder/05ee1,200,Sram viable,sram
https://www.zenithwakfu.com/builder/bfcf3,230,test,sadida
https://www.zenithwakfu.com/builder/d28f4,155,dpt 155,sacrieur
https://www.zenithwakfu.com/builder/e0cdd,35,test,sadida
https://www.zenithwakfu.com/builder/aef20,245,Lo,feca
https://www.zenithwakfu.com/builder/27508,245,bfg,cra
https://www.zenithwakfu.com/builder/ca3bb,230,jj,huppermage
https://www.zenithwakfu.com/builder/0541b,185,Nulache,xelor
https://www.zenithwakfu.com/builder/833cc,140,dist,steamer
https://www.zenithwakfu.com/builder/2ff7c,245,Fhe,ecaflip
https://www.zenithwakfu.com/builder/b7763,110,123,iop
https://www.zenithwakfu.com/builder/b8e40,65,65,ouginak
https://www.zenithwakfu.com/builder/5569c,140,Full elem,huppermage
https://www.zenithwakfu.com/builder/2940c,110,D,iop
https://www.zenithwakfu.com/builder/04f4f,185,xel 185,xelor
https://www.zenithwakfu.com/builder/98699,110,Z,eniripsa
https://www.zenithwakfu.com/builder/74c98,110,sacricrigla,sacrieur
https://www.zenithwakfu.com/builder/43b35,110,T,pandawa
https://www.zenithwakfu.com/builder/b1ef3,140,Opti (84% parade pour paisible),pandawa
https://www.zenithwakfu.com/builder/421eb,155,Sacrieur berserk,sacrieur
https://www.zenithwakfu.com/builder/c9fc9,110,Z,zobal
https://www.zenithwakfu.com/builder/80e3c,200,KL,osamodas
https://www.zenithwakfu.com/builder/e4881,50,berker,sacrieur
https://www.zenithwakfu.com/builder/e1911,110,Zobal support 110,zobal
https://www.zenithwakfu.com/builder/bf8e3,245,test,steamer
https://www.zenithwakfu.com/builder/bd183,35,Build Low,huppermage
https://www.zenithwakfu.com/builder/08f1f,200,1,sadida
https://www.zenithwakfu.com/builder/7db25,155,soberana del bosque,eniripsa
https://www.zenithwakfu.com/builder/5fcf5,125,test,steamer
https://www.zenithwakfu.com/builder/c6594,245,asdas,cra
https://www.zenithwakfu.com/builder/07c66,245,Tank Position,sacrieur
https://www.zenithwakfu.com/builder/80e39,200,a,zobal
https://www.zenithwakfu.com/builder/af3b3,155,Sacrieur berserk,sacrieur
https://www.zenithwakfu.com/builder/d2259,245,lusi,enutrof
https://www.zenithwakfu.com/builder/3bd44,245,e,sadida
https://www.zenithwakfu.com/builder/c4f2c,170,sad170,sadida
https://www.zenithwakfu.com/builder/a8b8a,110,Osa,osamodas
https://www.zenithwakfu.com/builder/aebc9,110,f,steamer
https://www.zenithwakfu.com/builder/36a75,245,un shield full,feca
https://www.zenithwakfu.com/builder/74cc5,245,stuff pour tous,ecaflip
https://www.zenithwakfu.com/builder/793fa,245,n,steamer
https://www.zenithwakfu.com/builder/a88e3,245,stuff pour tous,ecaflip
https://www.zenithwakfu.com/builder/3e90f,245,Mêlée 200,eliotrope
https://www.zenithwakfu.com/builder/0a6a6,245,f,sram
https://www.zenithwakfu.com/builder/d1796,245,luna,xelor
https://www.zenithwakfu.com/builder/8614c,245,hg,xelor
https://www.zenithwakfu.com/builder/b5b91,245,WP TEST,osamodas
https://www.zenithwakfu.com/builder/a86c9,230,1,cra
https://www.zenithwakfu.com/builder/fb5c9,140,Sadi 140,sadida
https://www.zenithwakfu.com/builder/83449,155,155cac,ecaflip
https://www.zenithwakfu.com/builder/bfe91,20,h,huppermage
https://www.zenithwakfu.com/builder/76261,125,Xcch,eniripsa
https://www.zenithwakfu.com/builder/f6b5c,125,pito,sram
https://www.zenithwakfu.com/builder/414d7,200,agotamiento 9,xelor
https://www.zenithwakfu.com/builder/c5ae5,110,breche chill,steamer
https://www.zenithwakfu.com/builder/80c9b,245,dd,sadida
https://www.zenithwakfu.com/builder/690e3,140,Sacro por Lidiumz,sacrieur
https://www.zenithwakfu.com/builder/a4ce5,245,Tank AFKafé,feca
https://www.zenithwakfu.com/builder/dd213,230,sex,xelor
https://www.zenithwakfu.com/builder/804f1,245,dos,sram
https://www.zenithwakfu.com/builder/a768d,150,osa,osamodas
https://www.zenithwakfu.com/builder/f5541,222,breche,ecaflip
https://www.zenithwakfu.com/builder/312e3,245,kek,enutrof
https://www.zenithwakfu.com/builder/02d26,110,110,sacrieur
https://www.zenithwakfu.com/builder/a6e60,244,dca,osamodas
https://www.zenithwakfu.com/builder/42206,245,tanky enu,enutrof
https://www.zenithwakfu.com/builder/8dfe2,245,adew,cra
https://www.zenithwakfu.com/builder/4cbf5,245,Tank AFKafé,feca
https://www.zenithwakfu.com/builder/d389d,125,Xelor Bejar 125,xelor
https://www.zenithwakfu.com/builder/fa324,110,Xelor Bejar,xelor
https://www.zenithwakfu.com/builder/fc593,185,Happlunne,eniripsa
https://www.zenithwakfu.com/builder/d31e2,245,Féca tank,feca
https://www.zenithwakfu.com/builder/2bcc0,20,20,eliotrope
https://www.zenithwakfu.com/builder/44db7,245,testu,osamodas
https://www.zenithwakfu.com/builder/6f0e2,200,TENSHI MANCO,sadida
https://www.zenithwakfu.com/builder/166e6,20,asdasd,zobal
https://www.zenithwakfu.com/builder/04ad7,155,Cra 155,cra
https://www.zenithwakfu.com/builder/f3c62,245,Xeph-IV,iop
https://www.zenithwakfu.com/builder/496d4,80,mù!lmù,ecaflip
https://www.zenithwakfu.com/builder/ea4b2,125,125m,roublard
https://www.zenithwakfu.com/builder/e67dd,50,50,roublard
https://www.zenithwakfu.com/builder/3d676,80,m!lmù,huppermage
https://www.zenithwakfu.com/builder/43e88,170,dddd,eliotrope
https://www.zenithwakfu.com/builder/913a6,185,gneu tank,steamer
https://www.zenithwakfu.com/builder/cb69f,215,elem 215,ecaflip
https://www.zenithwakfu.com/builder/25642,65,jj,huppermage
https://www.zenithwakfu.com/builder/c3860,80,supp,feca
https://www.zenithwakfu.com/builder/e4bee,80,atno,iop
https://www.zenithwakfu.com/builder/31f0c,140,Team xel opti chene mou,xelor
https://www.zenithwakfu.com/builder/28b4e,245,inflex 2 enu,enutrof
https://www.zenithwakfu.com/builder/13003,245,asas,cra
https://www.zenithwakfu.com/builder/fd6fb,110,Boh,steamer
https://www.zenithwakfu.com/builder/c1c69,245,iskahn 1,sacrieur
https://www.zenithwakfu.com/builder/60be2,117,Iopla,iop
https://www.zenithwakfu.com/builder/0b395,125,set,sadida
https://www.zenithwakfu.com/builder/dd86e,245,htj,roublard
https://www.zenithwakfu.com/builder/19f75,155,sram 155,sram
https://www.zenithwakfu.com/builder/3fe0e,245,osa supp abandon tank 245 test,osamodas
https://www.zenithwakfu.com/builder/b907d,200,dunem,eliotrope
https://www.zenithwakfu.com/builder/105c3,80,bhhjb,xelor
https://www.zenithwakfu.com/builder/4956f,185,rtretj,xelor
https://www.zenithwakfu.com/builder/fb3db,110,Xel Feu Ultra low cost,xelor
https://www.zenithwakfu.com/builder/225c9,215,test,ouginak
https://www.zenithwakfu.com/builder/78a1b,80,80 enu melee,enutrof
https://www.zenithwakfu.com/builder/e58ff,230,Bizarre un peu,ecaflip
https://www.zenithwakfu.com/builder/5a2e3,20,Bouh,osamodas
https://www.zenithwakfu.com/builder/4c995,110,xd,huppermage
https://www.zenithwakfu.com/builder/4e08f,50,aa,pandawa
https://www.zenithwakfu.com/builder/51d77,155,Ghhhhuu,iop
https://www.zenithwakfu.com/builder/cef26,200,Iop Midcost,iop
https://www.zenithwakfu.com/builder/e6656,140,140 Lowcost,ouginak
https://www.zenithwakfu.com/builder/029ac,140,140 Lowcost,ouginak
https://www.zenithwakfu.com/builder/2d397,245,sdgsdg,sadida
https://www.zenithwakfu.com/builder/a54ee,20,elio air,eliotrope
https://www.zenithwakfu.com/builder/3ce77,50,axatuba de mesquita,zobal
https://www.zenithwakfu.com/builder/f2166,20,Hupper modu 20,huppermage
https://www.zenithwakfu.com/builder/f632a,35,tst,eliotrope
https://www.zenithwakfu.com/builder/c0bdf,245,Beginners,huppermage
https://www.zenithwakfu.com/builder/004fc,230,test bizarre,ecaflip
https://www.zenithwakfu.com/builder/cd49b,230,oui 230 pm,cra
https://www.zenithwakfu.com/builder/e33e0,170,eni low,eniripsa
https://www.zenithwakfu.com/builder/7e719,50,test,xelor
https://www.zenithwakfu.com/builder/db4a0,155,Feca 155 Pretension/teoria de la materia,feca
https://www.zenithwakfu.com/builder/52fcd,185,pandita,cra
https://www.zenithwakfu.com/builder/eea3e,200,Test,ecaflip
https://www.zenithwakfu.com/builder/90872,155,eni 155,eniripsa
https://www.zenithwakfu.com/builder/9d85f,245,opti,cra
https://www.zenithwakfu.com/builder/112cf,110,build lvl up,eliotrope
https://www.zenithwakfu.com/builder/a13e5,200,dtfrh,feca
https://www.zenithwakfu.com/builder/abd77,110,110. Cra,cra
https://www.zenithwakfu.com/builder/427d4,200,supp,osamodas
https://www.zenithwakfu.com/builder/93847,96,Test,osamodas
https://www.zenithwakfu.com/builder/e6019,155,sacri 155,sacrieur
https://www.zenithwakfu.com/builder/d1f48,245,Reulback,xelor
https://www.zenithwakfu.com/builder/a8de9,230,230,xelor
https://www.zenithwakfu.com/builder/c9003,154,armas,steamer
https://www.zenithwakfu.com/builder/aa4f2,200,loic lopez,steamer
https://www.zenithwakfu.com/builder/794b8,245,wow,sram
https://www.zenithwakfu.com/builder/ad5a7,170,test sup,feca
https://www.zenithwakfu.com/builder/d6704,155,Cumly,huppermage
https://www.zenithwakfu.com/builder/a0904,155,build brecha,huppermage
https://www.zenithwakfu.com/builder/c44d8,245,dddd,sadida
https://www.zenithwakfu.com/builder/1ba2e,80,Aa,huppermage
https://www.zenithwakfu.com/builder/e2c9f,155,build brecha,huppermage
https://www.zenithwakfu.com/builder/55aa8,80,80 DPT DIST,xelor
https://www.zenithwakfu.com/builder/96f33,155,Teste de sram 155,sram
https://www.zenithwakfu.com/builder/b3852,245,balbodrunk,pandawa
https://www.zenithwakfu.com/builder/18ad0,200,Feca Support,feca
https://www.zenithwakfu.com/builder/35ae4,110,110 opti,roublard
https://www.zenithwakfu.com/builder/bc39c,20,20's,eniripsa
https://www.zenithwakfu.com/builder/0e6b8,125,4422,sacrieur
https://www.zenithwakfu.com/builder/36068,245,reuckheal,eniripsa
https://www.zenithwakfu.com/builder/86c7f,200,loic lopez,sadida
https://www.zenithwakfu.com/builder/dbbc4,245,ragnar,iop
https://www.zenithwakfu.com/builder/e9fe1,245,245,roublard
https://www.zenithwakfu.com/builder/09f47,245,asd,enutrof
https://www.zenithwakfu.com/builder/38b02,215,TRAPGHOST,sram
https://www.zenithwakfu.com/builder/e1920,80,elio melee 80,eliotrope
https://www.zenithwakfu.com/builder/ca2b3,110,Ocra 110,cra
https://www.zenithwakfu.com/builder/8fb30,245,crrrr,cra
https://www.zenithwakfu.com/builder/a9d61,245,xel,xelor
https://www.zenithwakfu.com/builder/17c48,100,dad,osamodas
https://www.zenithwakfu.com/builder/e4584,245,rwar,ouginak
https://www.zenithwakfu.com/builder/5b1fc,140,d&a,iop
https://www.zenithwakfu.com/builder/186f1,230,Bi elem,cra
https://www.zenithwakfu.com/builder/2c215,125,test,xelor
https://www.zenithwakfu.com/builder/834b1,170,tyma 170,roublard
https://www.zenithwakfu.com/builder/352fe,110,Xelor DPT 110,xelor
https://www.zenithwakfu.com/builder/092d9,140,iop 140,iop
https://www.zenithwakfu.com/builder/1fc5c,200,xelor,xelor
https://www.zenithwakfu.com/builder/2c7f3,245,d,zobal
https://www.zenithwakfu.com/builder/52ea8,245,e2b17,enutrof
https://www.zenithwakfu.com/builder/9fa54,140,DRF,xelor
https://www.zenithwakfu.com/builder/c69e9,140,Armor,feca
https://www.zenithwakfu.com/builder/be32f,110,SADIDA MODULER 110,sadida
https://www.zenithwakfu.com/builder/16a3a,110,Xelor dpt 110,xelor
https://www.zenithwakfu.com/builder/204e5,230,sacri pando,sacrieur
https://www.zenithwakfu.com/builder/2c50d,230,Sacri brokenito,sacrieur
https://www.zenithwakfu.com/builder/6326c,110,f,huppermage
https://www.zenithwakfu.com/builder/e58e0,245,zzz,sacrieur
https://www.zenithwakfu.com/builder/fe4e9,245,Eni heal 245 7k Mast,eniripsa
https://www.zenithwakfu.com/builder/49e7f,65,feca supp,feca
https://www.zenithwakfu.com/builder/7e6ae,140,Zerk,sacrieur
https://www.zenithwakfu.com/builder/349e3,230,ougi offtank poison,ouginak
https://www.zenithwakfu.com/builder/574e9,245,efe,cra
https://www.zenithwakfu.com/builder/ca0b6,155,bn,cra
https://www.zenithwakfu.com/builder/118d0,230,ougi offtank poison,ouginak
https://www.zenithwakfu.com/builder/7495f,140,deg,eliotrope
https://www.zenithwakfu.com/builder/7a28f,40,sacrieur,sacrieur
https://www.zenithwakfu.com/builder/d760e,245,R,enutrof
https://www.zenithwakfu.com/builder/f3ace,185,185 155,pandawa
https://www.zenithwakfu.com/builder/13fc7,50,test,sacrieur
https://www.zenithwakfu.com/builder/c5018,50,Hupermage 50,huppermage
https://www.zenithwakfu.com/builder/620b1,200,gg,xelor
https://www.zenithwakfu.com/builder/00a48,245,issou,xelor
https://www.zenithwakfu.com/builder/bad57,155,ben,cra
https://www.zenithwakfu.com/builder/e45b5,110,cra,cra
https://www.zenithwakfu.com/builder/6e0f6,110,Distant build farmable,eliotrope
https://www.zenithwakfu.com/builder/b4f07,125,125,sacrieur
https://www.zenithwakfu.com/builder/59630,200,Eni 200,eniripsa
https://www.zenithwakfu.com/builder/b980b,35,Dist 100% crit,xelor
https://www.zenithwakfu.com/builder/53d83,125,poison,eniripsa
https://www.zenithwakfu.com/builder/eff2f,125,figost ig,sacrieur
https://www.zenithwakfu.com/builder/cd813,110,Steamer dpt,steamer
https://www.zenithwakfu.com/builder/a5da5,50,Lena 50,huppermage
https://www.zenithwakfu.com/builder/b55a8,244,1,xelor
https://www.zenithwakfu.com/builder/572af,200,Pho,enutrof
https://www.zenithwakfu.com/builder/5e0f5,50,Supp feca,feca
https://www.zenithwakfu.com/builder/7d95b,200,Valyr 200,sram
https://www.zenithwakfu.com/builder/c8b47,155,Mich 155,xelor
https://www.zenithwakfu.com/builder/990bc,80,a,eniripsa
https://www.zenithwakfu.com/builder/45bfb,200,Osa 200,osamodas
https://www.zenithwakfu.com/builder/112a6,245,eni heal,eniripsa
https://www.zenithwakfu.com/builder/e9777,200,kk,osamodas
https://www.zenithwakfu.com/builder/cabca,80,213123,roublard
https://www.zenithwakfu.com/builder/fe6d4,170,quehago 170,ecaflip
https://www.zenithwakfu.com/builder/85ce7,65,ddd,iop
https://www.zenithwakfu.com/builder/d4ea9,245,45,ouginak
https://www.zenithwakfu.com/builder/fb742,230,Sacrier,sacrieur
https://www.zenithwakfu.com/builder/377b6,170,quehago 170,ecaflip
https://www.zenithwakfu.com/builder/65688,245,f,ecaflip
https://www.zenithwakfu.com/builder/56697,110,Opti Distance,eliotrope
https://www.zenithwakfu.com/builder/0cbc3,35,35sram,sram
https://www.zenithwakfu.com/builder/d67b4,200,br,sram
https://www.zenithwakfu.com/builder/60e8f,110,Xelor Sablier 110,xelor
https://www.zenithwakfu.com/builder/5bce8,80,Osa,osamodas
https://www.zenithwakfu.com/builder/2843b,215,dd,ecaflip
https://www.zenithwakfu.com/builder/31e2d,80,Def,feca
https://www.zenithwakfu.com/builder/9bc2c,110,opti,sacrieur
https://www.zenithwakfu.com/builder/722d1,245,Eca_full_soin,ecaflip
https://www.zenithwakfu.com/builder/b28de,95,test,huppermage
https://www.zenithwakfu.com/builder/8d918,41,s,osamodas
https://www.zenithwakfu.com/builder/cddab,170,Ecamelmel 170,ecaflip
https://www.zenithwakfu.com/builder/532fd,155,sDGssfdh,zobal
https://www.zenithwakfu.com/builder/258b7,155,DPT 155,xelor
https://www.zenithwakfu.com/builder/08282,231,Sacri Chill (mais pauvre),sacrieur
https://www.zenithwakfu.com/builder/b5168,80,80 CRA,cra
https://www.zenithwakfu.com/builder/fa069,50,50,xelor
https://www.zenithwakfu.com/builder/e8af9,70,Osa dist 70 lowcosts (300 000 kamas max),osamodas
https://www.zenithwakfu.com/builder/32f5d,185,Aleli conde,sadida
https://www.zenithwakfu.com/builder/d7fa3,185,Anneau,eliotrope
https://www.zenithwakfu.com/builder/92899,155,opti tempête 155,eliotrope
https://www.zenithwakfu.com/builder/c51e5,155,ehgsh,sadida
https://www.zenithwakfu.com/builder/8b588,230,Mahmoud le Chat,ecaflip
https://www.zenithwakfu.com/builder/d86c0,215,a,xelor
https://www.zenithwakfu.com/builder/2c906,200,spez 200,osamodas
https://www.zenithwakfu.com/builder/b3e53,185,Bottes,eliotrope
https://www.zenithwakfu.com/builder/810f0,185,sup tank,steamer
https://www.zenithwakfu.com/builder/6f0ca,65,Panda,pandawa
https://www.zenithwakfu.com/builder/87df2,125,test,xelor
https://www.zenithwakfu.com/builder/02350,245,dos,sram
https://www.zenithwakfu.com/builder/3f5f7,245,155,zobal
https://www.zenithwakfu.com/builder/3bf1b,185,uwu,huppermage
https://www.zenithwakfu.com/builder/ca9e6,245,Teasing,ecaflip
https://www.zenithwakfu.com/builder/3fffb,230,Enutrof Suppport,enutrof
https://www.zenithwakfu.com/builder/08348,50,yrduhy,ouginak
https://www.zenithwakfu.com/builder/9aaac,140,OSA pour team de 5 xel,osamodas
https://www.zenithwakfu.com/builder/7ee3b,110,melee 110,enutrof
https://www.zenithwakfu.com/builder/ebda3,230,Eni 231,eniripsa
https://www.zenithwakfu.com/builder/e4bc1,245,f,eniripsa
https://www.zenithwakfu.com/builder/0cc41,35,RANGE,eliotrope
https://www.zenithwakfu.com/builder/2397c,200,FECA BABA DE BEBÊS SEM RES E HP,feca
https://www.zenithwakfu.com/builder/e9e22,245,eca test 245,ecaflip
https://www.zenithwakfu.com/builder/08cb1,95,1,huppermage
https://www.zenithwakfu.com/builder/2d09b,200,dsadsa,xelor
https://www.zenithwakfu.com/builder/30875,70,z,steamer
https://www.zenithwakfu.com/builder/6d3ad,200,DPT,sacrieur
https://www.zenithwakfu.com/builder/899b6,200,200,sram
https://www.zenithwakfu.com/builder/3cb09,110,lvl 110 tests,sacrieur
https://www.zenithwakfu.com/builder/c892a,80,cra feu,cra
https://www.zenithwakfu.com/builder/26cb9,200,o,osamodas
https://www.zenithwakfu.com/builder/faa14,200,Doble invo 200,osamodas
https://www.zenithwakfu.com/builder/434b4,155,Dénou alter no mélée no dist,eliotrope
https://www.zenithwakfu.com/builder/f355e,140,Opti Aba sombre mid cost,xelor
https://www.zenithwakfu.com/builder/6422a,155,zfqfqz,ouginak
https://www.zenithwakfu.com/builder/699b0,170,Hupper/dps/crit,huppermage
https://www.zenithwakfu.com/builder/3c669,245,jaaj,sacrieur
https://www.zenithwakfu.com/builder/da1f4,245,dsadas,xelor
https://www.zenithwakfu.com/builder/f39d4,245,Test farm T1 nomodu,cra
https://www.zenithwakfu.com/builder/42ae2,245,Mêlée zoneeeeee,eliotrope
https://www.zenithwakfu.com/builder/f7bc1,245,MADE IN OHIO,xelor
https://www.zenithwakfu.com/builder/68d41,245,dsa,xelor
https://www.zenithwakfu.com/builder/02f76,200,aaaa,osamodas
https://www.zenithwakfu.com/builder/9fe08,50,ssasasaad,osamodas
https://www.zenithwakfu.com/builder/1a91d,155,tal kasha,steamer
https://www.zenithwakfu.com/builder/0efd5,35,B'bop,sacrieur
https://www.zenithwakfu.com/builder/5c486,245,wcwq,roublard
https://www.zenithwakfu.com/builder/7e64a,200,a,xelor
https://www.zenithwakfu.com/builder/aa242,155,Sadida_Shield_Supp_Lvl_155,sadida
https://www.zenithwakfu.com/builder/4b265,245,Inconnu,feca
https://www.zenithwakfu.com/builder/bf480,230,Hupper lowcost,huppermage
https://www.zenithwakfu.com/builder/c5b2f,20,Eca - 20,ecaflip
https://www.zenithwakfu.com/builder/21f20,80,Soin 80,eniripsa
https://www.zenithwakfu.com/builder/3d067,35,sram 35,sram
https://www.zenithwakfu.com/builder/fc846,140,sacri 140,sacrieur
https://www.zenithwakfu.com/builder/7f4d7,140,feca supp,feca
https://www.zenithwakfu.com/builder/d4711,155,tal kasha,steamer
https://www.zenithwakfu.com/builder/cfd5b,245,test pr tal kasha,steamer
https://www.zenithwakfu.com/builder/cac08,50,DPT CAC,ouginak
https://www.zenithwakfu.com/builder/b1c14,140,sadi poison,sadida
https://www.zenithwakfu.com/builder/24cd6,200,UU,sacrieur
https://www.zenithwakfu.com/builder/8ada5,170,Xelor Lv170,xelor
https://www.zenithwakfu.com/builder/0d6e6,50,test,sadida
https://www.zenithwakfu.com/builder/f8f0a,200,444,osamodas
https://www.zenithwakfu.com/builder/90447,200,200 Opti,iop
https://www.zenithwakfu.com/builder/bc05c,80,Tank 80,pandawa
https://www.zenithwakfu.com/builder/91643,170,Crâ pvm mid cost,cra
https://www.zenithwakfu.com/builder/7426b,125,hjj,osamodas
https://www.zenithwakfu.com/builder/cf1b0,95,feca support  95,feca
https://www.zenithwakfu.com/builder/fcd1d,170,Anco elemcrit,ecaflip
https://www.zenithwakfu.com/builder/6d4b5,50,boom,cra
https://www.zenithwakfu.com/builder/dc786,20,Osa 20,osamodas
https://www.zenithwakfu.com/builder/a8d6a,200,iop 200,iop
https://www.zenithwakfu.com/builder/5e732,80,80 Dps,xelor
https://www.zenithwakfu.com/builder/93af5,125,DASDAZ,ouginak
https://www.zenithwakfu.com/builder/48103,65,Hupper,huppermage
https://www.zenithwakfu.com/builder/20d6c,65,Osa 65 mêlée,osamodas
https://www.zenithwakfu.com/builder/a559b,140,osa invoc,osamodas
https://www.zenithwakfu.com/builder/19a0c,50,Xelor 50,xelor
https://www.zenithwakfu.com/builder/063f5,50,Xelor 50,xelor
https://www.zenithwakfu.com/builder/0a587,200,Feca Support,feca
https://www.zenithwakfu.com/builder/4839e,245,deva245,huppermage
https://www.zenithwakfu.com/builder/3e584,80,Cra breche 80,cra
https://www.zenithwakfu.com/builder/da3b5,50,test,sadida
https://www.zenithwakfu.com/builder/071da,125,Sablier test,xelor
https://www.zenithwakfu.com/builder/72bd8,80,Inconnu,cra
https://www.zenithwakfu.com/builder/46866,245,testu,osamodas
https://www.zenithwakfu.com/builder/0539c,50,Ste,huppermage
https://www.zenithwakfu.com/builder/36a34,65,Distance 65,cra
https://www.zenithwakfu.com/builder/b7c07,50,Crit/Dist,cra
https://www.zenithwakfu.com/builder/14221,245,Opti,xelor
https://www.zenithwakfu.com/builder/8eabf,75,F,ecaflip
https://www.zenithwakfu.com/builder/21947,200,ez,zobal
https://www.zenithwakfu.com/builder/8b6d1,80,caro,sacrieur
https://www.zenithwakfu.com/builder/3e84c,200,Iop Midcost,iop
https://www.zenithwakfu.com/builder/e1f19,80,a,pandawa
https://www.zenithwakfu.com/builder/be30f,200,Visugi,ouginak
https://www.zenithwakfu.com/builder/65c8b,245,melee,huppermage
https://www.zenithwakfu.com/builder/45561,150,X,sram
https://www.zenithwakfu.com/builder/4be3e,150,X,sacrieur
https://www.zenithwakfu.com/builder/10c04,50,Sadida 50,sadida
https://www.zenithwakfu.com/builder/6c53f,80,elio pvp 80,eliotrope
https://www.zenithwakfu.com/builder/e7eb6,245,tank,sacrieur
https://www.zenithwakfu.com/builder/6c7f7,140,Sacri Crit dpt 140,sacrieur
https://www.zenithwakfu.com/builder/b53c1,200,I want you in my room,roublard
https://www.zenithwakfu.com/builder/357bc,245,a,roublard
https://www.zenithwakfu.com/builder/d4afd,140,Xel - 140,xelor
https://www.zenithwakfu.com/builder/d9b54,245,a,huppermage
https://www.zenithwakfu.com/builder/84450,170,test 2,huppermage
https://www.zenithwakfu.com/builder/b6964,95,iop soin air 95,iop
https://www.zenithwakfu.com/builder/76adf,80,Zobal,zobal
https://www.zenithwakfu.com/builder/70ae3,110,dze,cra
https://www.zenithwakfu.com/builder/97e38,245,Hgg7,iop
https://www.zenithwakfu.com/builder/3f273,80,Panda,pandawa
https://www.zenithwakfu.com/builder/63e66,80,Build 80,enutrof
https://www.zenithwakfu.com/builder/698c9,125,Tank,pandawa
https://www.zenithwakfu.com/builder/e8a48,200,Le boulard,ouginak
https://www.zenithwakfu.com/builder/e42b4,138,tryth,feca
https://www.zenithwakfu.com/builder/077d5,200,Xel 200,xelor
https://www.zenithwakfu.com/builder/679b9,245,Y ft jhy,sram
https://www.zenithwakfu.com/builder/6fa14,125,soin,sadida
https://www.zenithwakfu.com/builder/edbec,245,dos 245,ouginak
https://www.zenithwakfu.com/builder/f4cc1,230,a,enutrof
https://www.zenithwakfu.com/builder/30d27,170,test,huppermage
https://www.zenithwakfu.com/builder/c6e8a,50,DPS Distance Invoc,osamodas
https://www.zenithwakfu.com/builder/48b94,35,DPS Distance invoc,osamodas
https://www.zenithwakfu.com/builder/dcfca,170,170 low cost,eliotrope
https://www.zenithwakfu.com/builder/1db09,80,pvp,sadida
https://www.zenithwakfu.com/builder/e52f7,200,sackintest2op,sacrieur
https://www.zenithwakfu.com/builder/0cfce,230,buy,ecaflip
https://www.zenithwakfu.com/builder/2fd3b,230,dfgdfg,eliotrope
https://www.zenithwakfu.com/builder/4acea,20,Phorzerker,enutrof
https://www.zenithwakfu.com/builder/2e925,230,Cra low cost,cra
https://www.zenithwakfu.com/builder/ba6f5,200,belz,iop
https://www.zenithwakfu.com/builder/3eed1,200,200,iop
https://www.zenithwakfu.com/builder/7e502,125,Hupper110,huppermage
https://www.zenithwakfu.com/builder/fa550,245,hfghg,eliotrope
https://www.zenithwakfu.com/builder/c7b1e,245,Ygh8,eniripsa
https://www.zenithwakfu.com/builder/6ac76,245,.,huppermage
https://www.zenithwakfu.com/builder/f4f97,245,seeker,eniripsa
https://www.zenithwakfu.com/builder/eb45a,140,140 atomi,eliotrope
https://www.zenithwakfu.com/builder/0ad0b,230,low low,eniripsa
https://www.zenithwakfu.com/builder/c0674,125,asdsa,sacrieur
https://www.zenithwakfu.com/builder/7868c,238,sup tank,feca
https://www.zenithwakfu.com/builder/4bc8e,200,Panda,pandawa
https://www.zenithwakfu.com/builder/4f92a,200,Xel,xelor
https://www.zenithwakfu.com/builder/6e225,200,ENIRIPSA NUEVA OP,eniripsa
https://www.zenithwakfu.com/builder/d94f4,200,Enu,enutrof
https://www.zenithwakfu.com/builder/ad2b3,200,Low cost,enutrof
https://www.zenithwakfu.com/builder/61232,245,hup hein,huppermage
https://www.zenithwakfu.com/builder/cc000,50,123,cra
https://www.zenithwakfu.com/builder/77b1e,230,gneu,eliotrope
https://www.zenithwakfu.com/builder/968f8,50,cra goes boom,cra
https://www.zenithwakfu.com/builder/697b3,110,knk,feca
https://www.zenithwakfu.com/builder/c872f,245,eni dps,eniripsa
https://www.zenithwakfu.com/builder/55ef8,80,80 Sufo,eliotrope
https://www.zenithwakfu.com/builder/7ca4e,80,Elio distance,eliotrope
https://www.zenithwakfu.com/builder/59199,230,test 192,eniripsa
https://www.zenithwakfu.com/builder/087e8,245,eni,eniripsa
https://www.zenithwakfu.com/builder/d8882,200,apagnan,eliotrope
