,PdV,PA,PM,PW,Armure,Armure reçue,Armure donnée,Maîtrise Eau,Résistance Eau(,Maîtrise Terre,Résistance Terre(,Maîtrise Air,Résistance Air(,Maîtrise Feu,Résistance Feu(,Maîtrise cumulée,Dommages Infligés,Soins réalisés,Coup Critique,Parade,Initiative,PO,Esquive,Tacle,Sagesse,Prospection,Contrôle,Volonté,Maîtrise Critique,Résistance Critique,Maîtrise Dos,Résistance Dos,Maîtrise Mêlée,Maîtrise Distance,Maîtrise Soin,Maîtrise Berserk,BQ
https://www.zenithwakfu.com/builder/eb8e3,8292,9,7,8,0,0,0,498,47,278,69,60,67,604,56,2094,130,-30,82,55,260,4,971,109,0,0,1,0,293,0,0,0,0,1173,24,0,
https://www.zenithwakfu.com/builder/55d30,975,8,4,8,117,0,0,88,17,55,16,55,9,88,15,266,0,0,15,0,12,0,40,10,0,0,2,3,8,0,0,2,27,143,0,0,
https://www.zenithwakfu.com/builder/54981,548,6,3,8,65,0,0,77,5,77,5,77,5,77,5,141,0,0,8,0,12,0,14,2,0,0,3,3,8,0,0,0,0,56,0,0,
https://www.zenithwakfu.com/builder/f713a,14697,13,3,10,0,0,0,90,54,2338,69,895,68,2338,68,4547,10,0,2,7,0,-1,573,581,0,0,1,0,0,10,0,10,1627,0,0,582,
https://www.zenithwakfu.com/builder/75b34,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/f6212,2050,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/9d28b,2769,6,3,6,0,0,0,35,2,35,2,0,2,35,2,59,0,0,6,0,0,0,20,20,0,0,1,0,0,0,0,0,24,0,0,0,
https://www.zenithwakfu.com/builder/78c6b,15263,12,5,7,0,30,30,799,62,970,71,970,59,70,65,3225,0,0,6,49,0,-2,228,613,0,0,2,20,0,36,0,80,2255,0,0,0,
https://www.zenithwakfu.com/builder/5c315,2444,11,6,9,0,0,0,152,38,356,33,318,38,84,36,820,0,0,10,0,0,-1,50,109,0,0,2,0,13,0,114,0,337,0,0,0,
https://www.zenithwakfu.com/builder/c4675,24520,13,5,6,0,0,0,1582,81,151,81,1582,82,280,81,8168,33,-22,100,0,10,-1,1011,244,20,20,2,20,1905,48,3347,48,1190,48,48,48,
https://www.zenithwakfu.com/builder/59a56,14261,14,3,8,0,0,30,7052,71,3987,50,2795,64,7052,71,7052,15,-30,50,9,4,4,541,501,0,0,1,0,0,-50,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/c926e,2504,14,2,15,0,0,0,88,19,211,15,280,19,531,19,1100,215,-22,100,2,10,1,131,18,20,20,1,0,168,0,0,0,0,401,0,0,
https://www.zenithwakfu.com/builder/2892c,9005,12,5,9,0,0,15,755,71,657,70,66,70,755,71,1891,10,0,13,55,0,-2,557,345,0,0,2,20,29,95,69,48,1038,0,0,0,
https://www.zenithwakfu.com/builder/dbeb4,2281,13,4,,0,0,0,96,27,354,18,219,27,692,47,1742,0,0,40,0,0,1,106,15,0,0,1,0,230,0,160,0,394,0,0,266,650
https://www.zenithwakfu.com/builder/9fe14,711,8,3,6,0,0,0,233,22,233,22,233,22,233,22,273,0,0,8,4,0,0,35,35,0,0,5,0,0,0,0,0,40,0,0,0,
https://www.zenithwakfu.com/builder/a4426,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/c5f57,12611,12,5,21,5044,0,0,1818,60,935,47,170,48,1924,47,4062,10,0,52,0,0,2,249,178,0,0,1,20,771,-5,159,0,0,1208,0,0,
https://www.zenithwakfu.com/builder/8477b,7581,11,6,6,0,0,0,818,68,818,69,60,69,526,67,2838,25,-30,37,1,0,0,338,184,0,0,1,20,405,0,228,10,1387,0,0,0,
https://www.zenithwakfu.com/builder/74fb9,8253,13,6,6,0,0,0,80,75,787,75,529,75,787,75,2054,8,8,100,36,10,-2,361,291,20,20,1,0,300,25,0,0,967,0,0,0,
https://www.zenithwakfu.com/builder/07cf8,2087,10,5,6,0,0,0,40,26,198,33,75,30,236,25,536,0,0,17,5,0,2,104,19,0,0,2,0,0,0,0,0,0,250,50,0,
https://www.zenithwakfu.com/builder/b44ee,13002,11,6,8,4919,0,0,2382,81,1181,81,4209,81,154,81,5481,134,8,17,34,90,3,376,316,20,20,1,20,0,38,0,38,0,1272,0,0,
https://www.zenithwakfu.com/builder/69c78,2800,12,4,6,0,0,0,201,53,134,51,24,46,239,53,444,0,0,15,5,0,0,51,98,0,0,1,0,0,0,0,0,193,0,0,12,
https://www.zenithwakfu.com/builder/c610d,2955,8,4,6,0,0,0,156,21,68,27,56,12,156,24,296,0,0,11,0,0,0,47,35,0,0,1,0,0,0,17,0,0,106,17,0,
https://www.zenithwakfu.com/builder/9ab48,20582,11,5,7,0,0,0,2262,82,1250,84,597,81,2262,81,5069,0,0,26,0,6,3,814,27,0,0,1,0,0,-20,0,-200,0,1195,1714,-102,
https://www.zenithwakfu.com/builder/afd38,17103,12,6,7,0,11,0,1487,65,884,67,130,52,1487,68,4953,10,0,20,8,0,0,522,900,0,0,1,0,0,0,0,0,1547,0,0,1919,
https://www.zenithwakfu.com/builder/79a7a,8406,12,6,6,0,0,0,357,67,116,62,896,67,896,60,2924,25,-30,100,3,0,-1,378,303,0,0,1,25,218,30,735,40,985,30,30,30,
https://www.zenithwakfu.com/builder/4917d,550,6,3,12,0,0,0,0,0,0,0,0,0,0,0,96,0,0,3,0,0,0,72,0,0,0,1,0,0,0,0,0,0,96,0,0,
https://www.zenithwakfu.com/builder/85d55,920,10,4,6,0,0,0,56,21,196,18,102,15,196,20,331,0,0,11,2,0,0,33,58,0,0,1,0,0,0,3,0,121,0,0,11,
https://www.zenithwakfu.com/builder/0f68c,930,11,4,12,0,0,0,82,10,214,16,214,2,214,21,290,0,0,7,0,0,0,26,29,0,0,2,0,0,0,0,0,0,76,0,0,
https://www.zenithwakfu.com/builder/182e8,16190,14,5,8,0,0,0,1308,68,632,69,360,65,2816,58,5435,10,0,64,9,0,0,678,378,0,0,1,0,30,30,30,30,2057,30,30,442,
https://www.zenithwakfu.com/builder/a8e17,907,10,4,6,0,0,0,82,12,257,18,257,10,257,19,277,0,0,11,1,0,0,29,24,0,0,1,0,0,0,20,0,0,0,0,0,
https://www.zenithwakfu.com/builder/9a489,2017,6,3,6,0,0,0,94,10,94,10,0,0,94,10,136,0,0,3,0,0,1,50,0,0,0,1,0,0,0,0,0,0,0,42,0,
https://www.zenithwakfu.com/builder/a3d42,2510,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,10,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/7f34d,1643,7,3,6,0,0,0,131,6,0,6,0,14,131,14,187,0,0,5,5,0,0,55,55,0,0,1,0,0,0,0,5,56,0,0,0,
https://www.zenithwakfu.com/builder/55e96,1882,11,5,6,0,0,0,155,22,55,22,20,26,250,26,373,0,0,8,9,0,3,80,22,0,0,1,0,0,0,0,0,0,24,99,0,
https://www.zenithwakfu.com/builder/2b24c,2005,12,7,6,300,0,0,84,47,184,47,60,45,184,49,211,-40,0,6,25,0,0,7,221,0,0,1,10,0,0,0,16,24,0,0,3,
https://www.zenithwakfu.com/builder/416da,11148,13,5,6,0,0,0,1558,59,1192,63,90,61,1558,52,2450,10,0,93,9,0,-1,526,361,0,0,1,20,103,0,241,0,548,0,0,0,
https://www.zenithwakfu.com/builder/1422a,28400,11,5,14,4880,0,30,8466,87,1986,86,410,86,3689,86,8466,113,-22,80,20,90,2,535,3084,20,20,1,0,0,40,0,44,0,0,0,0,
https://www.zenithwakfu.com/builder/8f606,910,10,4,6,0,0,0,12,21,191,22,98,17,191,24,246,0,0,9,16,0,0,39,51,0,0,1,0,0,0,0,8,49,0,6,0,
https://www.zenithwakfu.com/builder/b20be,5186,12,6,6,0,0,0,293,70,563,70,60,70,585,70,1609,0,0,39,11,40,0,273,143,0,0,2,0,416,0,0,16,608,0,0,0,
https://www.zenithwakfu.com/builder/8f676,5985,11,3,,0,0,0,547,35,0,49,2751,49,3352,35,3409,0,0,19,0,0,1,290,459,0,0,1,20,57,0,0,0,0,0,0,0,500
https://www.zenithwakfu.com/builder/dd7e2,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/74ac2,1132,10,4,12,0,0,0,148,39,76,38,44,38,148,39,579,0,0,31,0,4,1,97,23,0,0,2,0,75,5,0,5,0,356,0,0,
https://www.zenithwakfu.com/builder/3edc0,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/7601b,25713,13,5,7,0,0,0,1819,61,450,66,264,72,3117,70,9750,10,0,99,6,0,-1,784,409,0,0,1,20,1444,36,1139,36,2701,0,0,1349,
https://www.zenithwakfu.com/builder/79412,2500,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/294ea,1878,7,3,6,0,0,0,171,35,0,31,0,31,285,35,308,0,0,4,5,0,1,29,137,0,0,1,0,0,0,0,7,20,0,0,3,
https://www.zenithwakfu.com/builder/2e359,2500,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/7ef6b,14305,14,4,7,0,0,0,2023,54,1389,64,286,65,2023,66,4879,18,8,102,5,10,-2,450,540,20,20,1,0,770,0,558,0,1528,0,0,0,
https://www.zenithwakfu.com/builder/16d4f,6267,13,5,6,0,0,0,484,72,484,70,201,54,362,69,1408,0,0,19,29,180,-1,134,768,0,0,1,40,15,56,0,0,909,0,0,0,
https://www.zenithwakfu.com/builder/39305,1050,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/d110c,2331,12,2,19,0,0,0,283,37,49,37,117,37,283,37,565,0,0,29,0,0,2,166,5,0,0,1,0,0,0,11,0,11,260,0,0,
https://www.zenithwakfu.com/builder/b75b5,5067,11,6,6,0,0,0,140,54,483,54,84,54,445,54,567,0,0,8,43,0,-1,15,343,0,0,1,0,0,22,0,28,84,0,0,0,
https://www.zenithwakfu.com/builder/b3815,2500,6,3,,0,0,0,1488,0,0,0,0,0,0,0,1488,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500
https://www.zenithwakfu.com/builder/ee2fa,322,9,3,12,0,0,0,190,12,190,12,190,12,190,12,370,32,0,28,0,0,0,65,6,0,0,1,0,0,0,0,0,0,180,0,0,
https://www.zenithwakfu.com/builder/5b869,29450,11,7,11,5127,0,0,2846,82,1006,85,172,85,5821,86,8012,177,-22,2,0,266,2,902,971,20,20,1,0,0,36,0,36,0,2155,0,36,
https://www.zenithwakfu.com/builder/93e77,1296,9,5,6,0,0,0,85,24,40,23,40,25,98,29,499,0,0,34,0,0,2,16,9,0,0,1,0,60,0,0,28,0,341,0,0,
https://www.zenithwakfu.com/builder/f75f6,4398,11,6,6,0,0,0,515,51,64,51,409,44,99,43,1010,10,0,58,0,0,0,233,208,0,0,1,0,0,0,42,0,446,0,0,7,
https://www.zenithwakfu.com/builder/846c5,3395,12,4,13,0,0,0,525,44,212,45,130,32,419,47,885,0,0,26,3,0,3,195,89,0,0,4,0,16,0,0,0,48,296,0,0,
https://www.zenithwakfu.com/builder/b7273,14448,13,5,,0,0,20,5078,63,2037,75,790,82,2889,90,5078,270,8,99,20,10,2,548,508,10,10,1,0,0,0,0,30,0,0,0,0,650
https://www.zenithwakfu.com/builder/d8a18,15563,13,5,7,0,0,0,20,58,843,56,843,54,843,70,3594,18,8,37,29,10,0,613,173,10,10,2,0,206,0,294,0,2251,0,0,0,
https://www.zenithwakfu.com/builder/8cf35,14079,12,3,18,0,0,0,1541,65,210,71,1341,71,1541,69,4763,18,8,93,-10,10,1,215,100,20,20,1,0,1813,40,20,85,20,1329,20,20,
https://www.zenithwakfu.com/builder/cb7a6,3021,10,4,7,0,0,10,816,37,427,39,52,46,816,26,1050,0,0,12,0,0,2,188,213,0,0,1,0,29,0,0,0,160,0,0,45,
https://www.zenithwakfu.com/builder/7a9fe,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/7e7b1,5992,12,3,22,0,0,0,553,56,342,60,229,56,553,66,2098,15,-30,31,0,0,2,371,20,0,0,1,20,145,0,39,0,0,1361,0,0,
https://www.zenithwakfu.com/builder/eddf4,1900,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/e1cd8,250,6,3,,0,0,0,106,0,0,0,0,0,0,0,106,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500
https://www.zenithwakfu.com/builder/80c70,5607,12,5,6,0,0,0,676,65,463,66,60,68,676,62,712,0,0,15,65,40,4,116,381,0,0,1,0,0,76,0,20,36,0,0,0,
https://www.zenithwakfu.com/builder/9bb8a,2292,7,4,6,0,0,0,0,20,35,27,35,27,35,27,353,10,0,26,0,80,0,87,0,0,0,1,0,57,0,0,0,0,261,0,0,
https://www.zenithwakfu.com/builder/f453f,2050,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/1647c,1498,10,5,8,0,0,0,299,45,162,39,92,37,299,44,557,8,8,23,6,10,0,58,80,20,20,1,36,0,14,0,0,258,0,0,0,
https://www.zenithwakfu.com/builder/04f49,8041,13,3,9,0,0,30,2434,65,829,67,494,71,1347,74,2434,40,8,68,21,38,4,477,229,20,20,3,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/85a00,9628,13,4,15,0,0,0,1402,57,1035,55,507,45,1402,50,3133,10,0,34,0,0,3,656,0,0,0,4,0,296,15,0,0,0,1435,0,0,
https://www.zenithwakfu.com/builder/b4b1c,16598,14,2,18,0,0,0,1990,62,343,61,671,57,3464,65,6739,10,0,100,0,0,3,620,179,0,0,1,-10,1422,-20,0,0,0,1853,0,0,
https://www.zenithwakfu.com/builder/549ca,15839,13,6,8,0,0,25,1790,70,899,76,110,71,1790,76,3970,-27,38,48,4,10,3,965,50,10,10,1,50,297,0,-430,0,0,380,1933,0,
https://www.zenithwakfu.com/builder/a1d63,6574,12,4,7,0,0,0,686,49,330,62,80,65,686,62,1716,8,8,19,9,10,2,477,86,10,10,2,0,8,0,0,10,0,590,432,0,
https://www.zenithwakfu.com/builder/27b41,15316,13,4,,0,0,20,6330,73,2092,79,734,78,3003,90,6330,270,8,98,38,10,2,575,520,10,10,1,0,0,0,0,0,0,0,0,0,650
https://www.zenithwakfu.com/builder/1ba32,15311,13,4,,0,0,20,6235,72,2140,76,790,80,2957,90,6235,270,8,99,28,10,2,608,508,10,10,1,0,0,0,0,0,0,0,0,0,650
https://www.zenithwakfu.com/builder/04c62,633,9,3,6,0,0,0,59,11,164,11,164,8,164,11,298,0,0,5,2,0,0,-20,5,0,0,2,0,0,0,0,0,84,0,0,50,
https://www.zenithwakfu.com/builder/faf9f,4550,12,5,6,0,0,0,413,71,222,71,163,71,413,71,1006,8,8,15,31,10,-2,30,319,10,10,1,10,5,20,0,0,532,0,0,56,
https://www.zenithwakfu.com/builder/8e782,5428,12,5,6,0,0,0,488,46,191,48,80,49,576,47,1168,10,0,52,6,0,2,601,13,0,0,2,0,44,0,24,0,80,444,0,0,
https://www.zenithwakfu.com/builder/37bf9,1352,7,3,6,0,0,0,102,0,0,6,0,0,102,6,102,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/7c747,4193,12,6,7,0,0,0,1017,49,1340,55,1378,43,882,45,1378,32,0,100,-6,0,0,241,214,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/dfd59,1587,12,8,10,0,0,0,60,-11,152,-6,366,-8,264,-9,366,-32,8,2,4,10,4,152,122,20,20,2,10,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/27204,14812,13,5,,0,0,20,6199,68,2310,77,818,78,2940,90,6199,254,8,99,20,10,2,548,508,10,10,1,0,0,0,0,0,0,0,0,0,650
https://www.zenithwakfu.com/builder/cb626,2652,12,6,6,0,0,0,395,45,104,46,179,45,433,46,697,0,0,29,16,8,1,178,187,0,0,1,0,16,4,76,4,241,-116,43,4,
https://www.zenithwakfu.com/builder/c0aa1,22682,12,1,20,0,0,0,2714,83,409,83,1764,83,5499,83,7408,18,8,92,6,10,4,402,488,10,10,1,0,827,0,0,0,0,1082,0,0,
https://www.zenithwakfu.com/builder/02a74,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/676df,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/d4a4c,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/eed20,1407,12,4,6,0,0,0,281,46,153,45,12,48,223,48,459,0,0,0,23,0,0,93,117,0,0,1,0,0,16,0,0,178,0,0,0,
https://www.zenithwakfu.com/builder/b95af,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/267f3,27615,12,7,12,0,0,30,1866,86,188,87,900,86,1866,86,1736,-47,-32,14,66,10,8,1098,458,10,10,1,30,0,105,-130,46,0,0,0,0,
https://www.zenithwakfu.com/builder/28dca,6667,12,4,8,0,0,0,3187,60,1054,44,0,51,3187,54,3187,0,0,-1,16,0,4,719,561,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/e27da,26760,11,7,8,0,0,0,479,82,2385,82,4904,82,234,82,8347,36,-22,81,0,10,0,1026,235,10,10,1,20,652,36,627,36,0,2164,0,0,
https://www.zenithwakfu.com/builder/a9c94,10301,10,4,9,0,0,25,481,46,357,46,20,46,481,46,481,-40,-20,10,31,0,1,195,235,0,0,1,0,0,80,0,8,0,0,0,0,
https://www.zenithwakfu.com/builder/640a3,3531,12,5,13,0,0,0,451,42,211,46,333,42,558,47,1416,10,0,77,8,0,1,88,18,0,0,3,20,208,0,80,0,0,570,0,0,
https://www.zenithwakfu.com/builder/416b1,14497,15,4,,0,0,20,6904,75,2264,74,958,74,3175,74,6904,270,8,100,27,10,1,545,505,10,10,1,0,0,0,0,0,0,0,0,0,650
https://www.zenithwakfu.com/builder/8d7da,917,11,4,6,0,0,0,185,9,137,19,20,4,185,15,288,0,0,9,0,0,0,20,20,0,0,2,0,0,0,3,0,0,100,0,0,
https://www.zenithwakfu.com/builder/ee08b,12932,11,3,14,0,0,0,1290,58,1290,59,998,50,382,61,3170,18,8,46,0,90,2,430,20,20,20,1,0,313,-20,34,0,0,1641,0,-108,
https://www.zenithwakfu.com/builder/1cd7a,1750,5,3,,0,0,0,0,15,0,72,0,15,0,15,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500
https://www.zenithwakfu.com/builder/8930e,2969,10,6,6,0,0,0,499,34,138,50,0,50,499,38,1076,0,0,22,3,0,-1,215,200,0,0,2,0,151,20,0,0,426,0,0,0,
https://www.zenithwakfu.com/builder/1e7d8,14917,14,3,14,5967,0,0,2367,66,1906,45,470,49,2473,64,5310,18,8,43,6,90,2,749,459,20,20,1,0,312,0,0,0,0,2525,0,0,
https://www.zenithwakfu.com/builder/9fa0e,2452,12,4,5,0,0,0,104,44,216,41,461,44,285,44,1319,128,-22,100,2,10,1,125,42,20,20,1,0,220,0,0,8,0,638,0,0,
https://www.zenithwakfu.com/builder/67ed5,1908,10,3,6,0,0,0,0,16,252,16,197,16,252,16,331,0,0,10,0,0,1,65,0,0,0,1,0,14,0,24,0,0,41,0,0,
https://www.zenithwakfu.com/builder/4ccc1,541,9,4,6,0,0,0,104,19,104,19,104,19,104,19,355,0,0,23,0,0,0,86,8,0,0,1,0,0,0,13,0,0,238,0,0,
https://www.zenithwakfu.com/builder/50b75,1573,12,4,6,0,0,0,295,43,134,41,40,40,333,44,651,8,8,10,11,10,0,63,182,20,20,1,0,0,14,0,0,190,0,0,128,
https://www.zenithwakfu.com/builder/56996,4260,11,7,6,0,0,0,79,57,339,53,339,53,44,46,899,0,0,35,4,0,0,163,105,0,0,1,19,12,0,0,0,548,0,0,0,
https://www.zenithwakfu.com/builder/42a00,16967,14,5,8,0,0,0,2307,82,959,81,150,82,2307,84,4505,25,-30,54,20,0,0,305,575,0,0,1,0,241,50,626,50,1074,40,40,177,
https://www.zenithwakfu.com/builder/3559e,850,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/7bcdf,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/c4399,3728,12,5,6,0,0,0,579,49,321,49,579,47,231,41,1391,85,-30,47,0,112,2,287,43,0,0,2,0,215,0,72,0,0,525,0,0,
https://www.zenithwakfu.com/builder/7d479,6708,11,4,6,0,0,0,240,49,913,54,540,61,913,62,3126,0,0,74,3,0,0,677,88,0,0,1,0,434,53,327,23,927,23,23,479,
https://www.zenithwakfu.com/builder/f06be,17895,13,5,,0,0,0,5968,74,4628,75,3680,73,2482,74,5968,95,-22,90,0,62,1,395,372,10,10,1,40,0,0,0,0,0,0,0,0,650
https://www.zenithwakfu.com/builder/0f42b,10430,12,6,6,0,0,0,100,58,1046,66,1046,66,506,58,1906,15,-30,63,20,0,0,443,443,0,0,1,0,62,0,0,0,798,0,0,0,
https://www.zenithwakfu.com/builder/7720b,2444,11,5,6,0,0,0,431,63,118,63,100,63,431,63,665,8,8,13,12,130,2,226,58,10,10,1,0,0,0,11,0,0,0,223,0,
https://www.zenithwakfu.com/builder/26498,6224,13,5,8,0,0,0,688,55,432,45,220,42,688,59,1950,18,8,58,7,10,2,460,40,20,20,2,0,275,0,0,0,0,987,0,0,
https://www.zenithwakfu.com/builder/e2688,39028,14,6,14,0,-50,65,2874,84,1697,85,60,84,3475,84,3475,-80,-20,5,74,0,11,421,356,0,0,2,30,0,88,0,80,0,0,0,0,
https://www.zenithwakfu.com/builder/e3938,6256,13,5,6,0,0,0,824,67,140,67,786,67,491,67,2232,23,-22,28,16,10,-1,238,338,10,10,1,0,0,25,120,0,896,0,0,392,
https://www.zenithwakfu.com/builder/2f1fe,370,9,3,6,0,0,0,99,15,99,15,80,15,122,15,282,0,0,13,0,0,0,75,8,0,0,1,0,0,0,0,0,0,160,0,0,
https://www.zenithwakfu.com/builder/cc1c4,23713,12,6,6,0,0,0,1836,77,1836,77,587,74,145,79,6777,18,8,62,0,10,0,970,599,20,20,1,20,584,0,1773,0,2584,0,0,0,
https://www.zenithwakfu.com/builder/c87e3,7430,12,6,,0,0,0,1064,70,1031,69,475,70,1064,71,1671,8,8,49,11,10,0,441,188,10,10,1,0,607,20,0,5,0,0,0,0,650
https://www.zenithwakfu.com/builder/59f85,4262,12,6,6,0,0,30,454,66,192,66,454,64,133,64,1090,110,0,21,24,0,-3,50,145,0,0,1,20,0,10,0,28,636,0,0,0,
https://www.zenithwakfu.com/builder/2dcf7,1608,10,3,6,0,0,0,255,37,177,34,224,39,306,45,559,10,0,33,2,0,0,174,41,0,0,1,0,12,0,-33,8,0,274,0,0,
https://www.zenithwakfu.com/builder/e0ecb,22197,12,4,7,0,0,0,2616,75,739,75,731,75,4611,75,7426,18,8,80,0,10,3,762,120,10,10,1,20,392,34,214,34,0,2175,34,0,
https://www.zenithwakfu.com/builder/602d4,14497,13,4,,0,0,20,6488,73,2068,80,762,82,2979,89,6488,270,8,100,27,10,1,545,505,10,10,1,0,0,0,0,0,0,0,0,0,650
https://www.zenithwakfu.com/builder/a6004,14448,13,5,,0,0,20,5078,60,2037,80,790,81,2889,90,5078,270,8,99,20,10,2,548,508,10,10,1,0,0,0,0,30,0,0,0,0,650
https://www.zenithwakfu.com/builder/72a31,1150,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/b11bb,1050,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/0f188,6719,12,6,6,2687,0,0,491,63,1108,76,294,68,1108,68,1634,0,0,12,59,0,0,275,760,0,0,1,0,0,10,0,20,350,0,0,176,
https://www.zenithwakfu.com/builder/e3cb0,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/29d54,10606,11,8,6,0,0,0,498,66,941,74,90,65,941,71,1237,-20,0,11,35,56,2,228,420,0,0,3,0,64,82,67,20,120,0,0,45,
https://www.zenithwakfu.com/builder/0129c,6186,12,3,7,0,0,0,0,54,1745,53,1316,53,1745,49,1745,0,0,4,33,0,2,219,469,0,0,4,0,0,10,0,10,0,0,0,0,
https://www.zenithwakfu.com/builder/4e969,4208,12,5,7,0,0,0,425,53,271,53,40,53,425,55,894,0,0,47,4,0,-1,189,80,0,0,1,0,56,10,0,10,36,377,0,0,
https://www.zenithwakfu.com/builder/8b436,5080,10,4,13,0,0,0,332,50,104,50,104,37,332,50,1625,18,8,30,3,10,2,208,20,10,10,1,0,60,0,84,0,0,1149,0,0,
https://www.zenithwakfu.com/builder/bb26d,14115,13,2,19,0,0,0,2282,56,1381,63,822,55,2388,66,5203,18,8,53,5,10,3,660,205,20,20,1,0,448,0,0,0,0,2367,0,0,
https://www.zenithwakfu.com/builder/d75d6,21491,13,8,9,0,0,0,235,79,1480,79,1432,79,1615,82,2154,-55,-50,19,42,8,7,1657,1071,0,0,2,77,282,80,0,36,160,80,0,17,
https://www.zenithwakfu.com/builder/0999f,15337,15,4,,0,0,0,1295,68,2163,60,210,65,3835,72,6913,18,8,56,4,10,-1,628,248,10,10,1,0,879,-20,564,30,1643,0,0,-8,575
https://www.zenithwakfu.com/builder/155e2,23169,14,5,11,0,10,0,6828,80,3489,85,833,69,2209,71,9592,227,-22,70,100,10,3,367,433,10,10,1,20,2254,34,447,34,34,34,34,-39,
https://www.zenithwakfu.com/builder/68adb,27743,12,5,6,0,0,0,165,83,1988,82,385,82,1988,86,7272,18,8,39,61,10,0,2072,960,20,20,1,0,1859,0,610,0,2815,0,0,0,
